"Показател","Мерна единица","Дата","Дружба","Павлово","Младост","Надежда","Орлов мост","Хиподрума","Копитото"
"NO2","ug/m3","04.04.2012","36.82682418823242","48.06374359130859","","37.74724960327148","58.85199356079102","51.39240264892578","4.090517044067383"
"NO2","ug/m3","05.04.2012","32.89086151123047","41.40336608886719","","31.46758460998535","45.50431060791016","40.93282318115234","7.987762928009033"
"NO2","ug/m3","06.04.2012","29.49863624572754","25.64288520812988","","22.46626281738281","35.28121566772461","26.27017974853516","1.678109169006348"
"NO2","ug/m3","07.04.2012","23.96435546875","11.173508644104","","12.57349491119385","25.40493011474609","","1.521730780601501"
"NO2","ug/m3","08.04.2012","16.37518882751465","7.023747444152832","","7.31898832321167","14.44228744506836","7.161274909973145","1.757821321487427"
"NO2","ug/m3","09.04.2012","19.2457332611084","12.99917411804199","","10.89065074920654","14.40455436706543","12.05547523498535","2.986817359924316"
"NO2","ug/m3","10.04.2012","20.86833763122559","26.10788917541504","","18.65767669677734","34.35397338867188","25.48213958740234","4.946069717407227"
"NO2","ug/m3","11.04.2012","26.28546905517578","41.73276901245117","","25.61410331726074","41.89146423339844","37.63543701171875","6.474265098571777"
"NO2","ug/m3","12.04.2012","28.90969657897949","31.8527774810791","","24.9013786315918","44.11299133300781","31.83209800720215","2.73862361907959"
"NO2","ug/m3","13.04.2012","25.28953170776367","31.82102203369141","","24.37293243408203","44.10865020751953","","4.131511688232422"
"NO2","ug/m3","14.04.2012","22.26031684875488","24.47012138366699","","25.00790405273438","42.39181518554688","","1.877577900886536"
"NO2","ug/m3","15.04.2012","19.94602394104004","13.30441761016846","","19.25345420837402","32.01350402832031","",""
"NO2","ug/m3","16.04.2012","21.8824462890625","17.31735801696777","","17.71323394775391","33.36532211303711","",""
"NO2","ug/m3","17.04.2012","22.38945007324219","28.59943771362305","","22.89091300964355","49.71791839599609","",""
"NO2","ug/m3","18.04.2012","25.00134468078613","25.30613136291504","","21.86248970031738","32.24978256225586","","6.656539916992188"
"NO2","ug/m3","19.04.2012","23.06302070617676","10.07524108886719","","12.1609411239624","24.86459732055664","11.84642314910889","2.610221862792969"
"NO2","ug/m3","20.04.2012","22.61553382873535","17.26799201965332","","19.05809211730957","39.26894378662109","17.89232063293457","1.878999948501587"
"NO2","ug/m3","21.04.2012","28.91204071044922","31.32704925537109","","20.69230842590332","42.39045333862305","33.11977767944336","1.418709516525269"
"NO2","ug/m3","22.04.2012","22.25534629821777","14.06842422485352","","13.96196174621582","30.6729564666748","20.80714416503906","1.020955920219421"
"NO2","ug/m3","23.04.2012","28.95916175842285","28.93662261962891","","28.16884994506836","55.79403305053711","35.34989166259766","2.322575807571411"
"NO2","ug/m3","24.04.2012","20.8680419921875","10.31386184692383","","13.58925151824951","28.62819862365723","10.46218681335449","1.911067605018616"
"NO2","ug/m3","25.04.2012","22.02540969848633","27.1244068145752","","19.57460594177246","31.32612228393555","23.77984809875488","1.343197822570801"
"NO2","ug/m3","26.04.2012","21.58222007751465","25.32961845397949","","18.62839126586914","35.36408233642578","22.2540168762207","0.7232295870780945"
"NO2","ug/m3","27.04.2012","22.86754989624023","35.99485397338867","","24.02218437194824","54.82289123535156","42.22198867797852","3.34074878692627"
"NO2","ug/m3","28.04.2012","19.004150390625","27.87211990356445","","24.37291526794434","50.98197937011719","26.73011207580566","3.09537410736084"
"NO2","ug/m3","29.04.2012","18.6776294708252","26.40330696105957","","23.23624038696289","47.02732086181641","28.1540584564209","2.019732475280762"
"NO2","ug/m3","30.04.2012","18.41991806030273","23.27105522155762","","23.21097183227539","48.10996246337891","23.29547309875488","1.726323127746582"
"NO2","ug/m3","01.05.2012","17.81011772155762","23.07061576843262","","21.77237701416016","45.59930419921875","21.55512619018555","2.37651515007019"
"NO2","ug/m3","02.05.2012","21.12822341918945","37.89438629150391","","29.44894409179688","55.78313064575195","39.60547256469727","4.749928951263428"
"NO2","ug/m3","03.05.2012","19.83971977233887","33.2765007019043","","26.15661239624023","49.90533447265625","33.41657257080078","4.456480979919434"
"NO2","ug/m3","04.05.2012","23.64482307434082","43.22369384765625","","30.8858470916748","55.86476516723633","44.42198181152344","7.236356258392334"
"NO2","ug/m3","05.05.2012","21.16153335571289","27.44443130493164","","20.84543609619141","37.88504409790039","26.60428428649902","4.365971565246582"
"NO2","ug/m3","06.05.2012","19.51011276245117","19.35601425170898","","18.76152038574219","30.64472770690918","24.79516792297363","2.132000684738159"
"NO2","ug/m3","07.05.2012","19.86728286743164","28.96166229248047","","24.69465827941895","42.1744384765625","35.17116546630859","1.300217628479004"
"NO2","ug/m3","08.05.2012","17.25134658813477","21.78941345214844","","15.54631614685059","30.38201904296875","23.32785034179688","1.616149663925171"
"NO2","ug/m3","09.05.2012","17.87053680419922","29.23214340209961","","21.49502372741699","42.27179718017578","27.23189163208008","3.304060459136963"
"NO2","ug/m3","10.05.2012","18.13017272949219","36.81846618652344","","22.79991340637207","40.68033218383789","34.75588226318359","7.579880237579346"
"NO2","ug/m3","11.05.2012","18.40133857727051","34.06282043457031","","25.59373664855957","48.2751350402832","33.70920181274414","3.661634683609009"
"NO2","ug/m3","12.05.2012","17.31331062316895","33.77116775512695","","29.5583381652832","50.26169204711914","36.99819564819336","3.670701026916504"
"NO2","ug/m3","13.05.2012","14.63602447509766","10.98080730438232","","10.00763416290283","17.63131904602051","10.99821949005127","2.193266630172729"
"NO2","ug/m3","14.05.2012","16.51500129699707","32.43374252319336","","20.90476226806641","36.63845443725586","32.4522705078125","-0.5210710167884827"
"NO2","ug/m3","15.05.2012","14.483323097229","21.12371063232422","","16.98709106445312","31.95710945129395","23.44626998901367","0.9871286749839783"
"NO2","ug/m3","16.05.2012","13.76856994628906","13.51429748535156","","13.15960121154785","22.88628005981445","14.09801483154297","1.405627012252808"
"NO2","ug/m3","17.05.2012","14.18553638458252","22.02127838134766","","17.60970497131348","31.31637954711914","23.54070663452148","4.258078098297119"
"NO2","ug/m3","18.05.2012","11.8759937286377","16.94336700439453","","11.21901893615723","21.39169502258301","18.00778007507324","4.133574485778809"
"NO2","ug/m3","19.05.2012","13.91448211669922","23.73703956604004","","20.9545783996582","35.98579406738281","24.96253967285156","1.86759889125824"
"NO2","ug/m3","20.05.2012","12.73825073242188","22.72195243835449","","15.84757328033447","31.2118968963623","29.10629272460938","0.9173480272293091"
"NO2","ug/m3","21.05.2012","12.80543613433838","36.92774200439453","","24.47356414794922","45.0644645690918","31.3564338684082","6.682381153106689"
"NO2","ug/m3","22.05.2012","11.93753147125244","23.98984336853027","","23.24597930908203","36.07686996459961","23.27194023132324",""
"NO2","ug/m3","23.05.2012","11.78346061706543","9.790792465209961","","13.61547470092773","26.49717140197754","14.6808443069458",""
"NO2","ug/m3","24.05.2012","12.51601982116699","15.66975116729736","","14.04696464538574","22.25024795532227","15.9240894317627","0.8668942451477051"
"NO2","ug/m3","25.05.2012","13.44210147857666","20.58561897277832","","15.54298114776611","31.52461433410645","21.22603034973145","1.941725254058838"
"NO2","ug/m3","26.05.2012","12.18355274200439","21.07857894897461","","14.72858715057373","28.64992332458496","20.7109432220459","3.886024236679077"
"NO2","ug/m3","27.05.2012","7.026180744171143","19.1582202911377","","12.96909141540527","27.50346374511719","19.66680526733398","2.604636430740356"
"NO2","ug/m3","28.05.2012","10.42685604095459","16.68880462646484","","17.33065032958984","30.48867797851562","24.63471412658691","0.7678124308586121"
"NO2","ug/m3","29.05.2012","13.73311138153076","19.75224494934082","","18.87659072875977","39.44462966918945","23.6602725982666","1.194004893302917"
"NO2","ug/m3","30.05.2012","13.83004188537598","17.06031227111816","","19.56561851501465","32.64034271240234","27.02253150939941","0.9431509375572205"
"NO2","ug/m3","31.05.2012","15.08819961547852","18.21404647827148","","22.5801830291748","42.65732192993164","29.66391944885254","1.888705134391785"
"NO2","ug/m3","01.06.2012","13.7990026473999","42.13581466674805","","30.39482116699219","49.18536376953125","48.95878219604492","4.211338996887207"
"NO2","ug/m3","02.06.2012","12.47441959381104","35.10271453857422","","26.63789367675781","41.44321823120117","36.49058532714844","2.932896614074707"
"NO2","ug/m3","03.06.2012","8.977031707763672","29.16476631164551","","20.31363296508789","39.87221145629883","31.21170616149902","2.271712779998779"
"NO2","ug/m3","04.06.2012","8.28022575378418","33.1531867980957","","21.54365539550781","48.25545120239258","36.17881774902344","4.818661212921143"
"NO2","ug/m3","05.06.2012","9.004717826843262","21.47056579589844","","15.50320053100586","34.87060546875","23.51179122924805","1.827471852302551"
"NO2","ug/m3","06.06.2012","8.758279800415039","8.646047592163086","","7.099530696868896","11.23019027709961","7.785190105438232","0.9029402136802673"
"NO2","ug/m3","07.06.2012","12.28629493713379","23.9405345916748","","15.53548812866211","36.8642692565918","23.23552322387695","1.142358779907227"
"NO2","ug/m3","08.06.2012","12.87964630126953","31.01187133789062","","20.08503341674805","45.02823257446289","35.62199783325195","1.402261257171631"
"NO2","ug/m3","09.06.2012","6.61724328994751","39.50061798095703","","20.62441253662109","46.26977920532227","37.48330307006836","5.467724800109863"
"NO2","ug/m3","10.06.2012","4.133784294128418","24.45039749145508","","14.50303840637207","38.78698348999023","25.01896476745605","2.549575567245483"
"NO2","ug/m3","11.06.2012","7.046833992004395","28.56116676330566","","20.25252151489258","41.04557800292969","28.95895957946777","4.08895206451416"
"NO2","ug/m3","12.06.2012","8.959935188293457","16.72029495239258","","13.93096923828125","38.38075637817383","22.05808067321777","0.6657344102859497"
"NO2","ug/m3","13.06.2012","8.882829666137695","26.72615242004395","","15.24301338195801","31.64184951782227","21.62240791320801","1.479830861091614"
"NO2","ug/m3","14.06.2012","4.673587799072266","15.06824970245361","","10.4681339263916","20.97087669372559","13.17336463928223","3.030151128768921"
"NO2","ug/m3","15.06.2012","7.360493183135986","17.36958503723145","","15.79165649414062","32.16800689697266","15.93318653106689","1.401004433631897"
"NO2","ug/m3","16.06.2012","5.684365749359131","26.08021354675293","","17.1449089050293","45.46673583984375","25.44623374938965","2.579818725585938"
"NO2","ug/m3","17.06.2012","3.672505140304565","14.47979164123535","","14.85593223571777","36.11235427856445","12.05956840515137","0.8358551263809204"
"NO2","ug/m3","18.06.2012","6.457554817199707","21.31567192077637","","18.20781517028809","48.01610565185547","19.08332824707031","1.28508734703064"
"NO2","ug/m3","19.06.2012","7.18353796005249","23.92148780822754","","18.76781463623047","47.23655700683594","19.69466590881348","0.9397712349891663"
"NO2","ug/m3","20.06.2012","6.668985843658447","27.00247955322266","","20.92390251159668","51.09634399414062","24.48786926269531","2.624229907989502"
"NO2","ug/m3","21.06.2012","6.998421669006348","27.93478775024414","","21.60876846313477","51.38397598266602","21.9548225402832","2.454390287399292"
"NO2","ug/m3","22.06.2012","8.186456680297852","41.16699600219727","","26.99057769775391","54.97573471069336","37.99591827392578","8.673944473266602"
"NO2","ug/m3","23.06.2012","7.341683864593506","20.66181755065918","","13.52086734771729","36.22324752807617","20.72639083862305","3.492881059646606"
"NO2","ug/m3","24.06.2012","5.503746032714844","19.74516677856445","","13.9867525100708","30.65153884887695","15.37627696990967","3.105653047561646"
"NO2","ug/m3","25.06.2012","5.200638294219971","31.77956390380859","","22.48093223571777","46.13640975952148","25.55166625976562","4.643434047698975"
"NO2","ug/m3","26.06.2012","5.923703193664551","14.43496894836426","","9.493399620056152","16.41972541809082","9.230012893676758","1.247346162796021"
"NO2","ug/m3","27.06.2012","5.83919620513916","12.5952787399292","","10.47646045684814","23.9936466217041","10.5969705581665","2.027713060379028"
"NO2","ug/m3","28.06.2012","8.825115203857422","24.52030944824219","","18.5351448059082","41.15824127197266","23.30986404418945","4.77395486831665"
"NO2","ug/m3","29.06.2012","9.207597732543945","30.68810844421387","","19.21442604064941","54.63497161865234","34.47752380371094","8.955070495605469"
"NO2","ug/m3","30.06.2012","7.870628356933594","30.49126434326172","","18.41015815734863","47.37346649169922","28.80512619018555","5.316969394683838"
"NO2","ug/m3","01.07.2012","5.567885875701904","21.4795970916748","","16.51596069335938","40.35083389282227","19.24030494689941","3.240584373474121"
"NO2","ug/m3","02.07.2012","5.362729549407959","22.49587249755859","","19.61833190917969","42.3444709777832","17.57380485534668","4.432519912719727"
"NO2","ug/m3","03.07.2012","5.176743030548096","31.42469787597656","","17.67684745788574","46.22713088989258","20.36216926574707","5.444673538208008"
"NO2","ug/m3","04.07.2012","9.190470695495605","48.44245147705078","","28.6926326751709","56.23069381713867","43.56306076049805","13.00564098358154"
"NO2","ug/m3","05.07.2012","8.491975784301758","37.62663650512695","","27.02218246459961","66.42776489257812","43.83107376098633","8.726598739624023"
"NO2","ug/m3","06.07.2012","9.222609519958496","35.90904998779297","","21.00475120544434","48.82152938842773","30.49771690368652","5.058814525604248"
"NO2","ug/m3","07.07.2012","8.917816162109375","29.06271934509277","","20.62557029724121","52.23469543457031","30.14916229248047","5.461086273193359"
"NO2","ug/m3","08.07.2012","6.482469081878662","28.03369903564453","","18.5215892791748","47.53128051757812","29.74967575073242","3.497877359390259"
"NO2","ug/m3","09.07.2012","9.340087890625","37.98856353759766","","19.84050750732422","59.56512451171875","39.25609588623047","5.668519496917725"
"NO2","ug/m3","10.07.2012","9.546371459960938","37.74340057373047","","22.82399940490723","54.69694519042969","32.5561637878418","5.142159938812256"
"NO2","ug/m3","11.07.2012","9.749258995056152","25.76054763793945","","19.36590766906738","38.77717590332031","24.90957069396973","2.641525268554688"
"NO2","ug/m3","12.07.2012","9.899134635925293","30.96758270263672","","19.50382995605469","51.83937835693359","34.7433967590332","3.059471368789673"
"NO2","ug/m3","13.07.2012","9.707916259765625","32.38760757446289","","17.26219749450684","46.80295944213867","27.58188629150391","5.123451709747314"
"NO2","ug/m3","14.07.2012","6.22235107421875","29.89263916015625","","19.64632415771484","48.96259307861328","32.1408805847168","5.816048622131348"
"NO2","ug/m3","15.07.2012","6.211807727813721","26.48903846740723","","","49.36088562011719","28.92813301086426","5.205506801605225"
"NO2","ug/m3","16.07.2012","6.89505672454834","11.6788387298584","","","12.61387348175049","7.932387828826904","3.072291851043701"
"NO2","ug/m3","17.07.2012","5.108191967010498","12.44280815124512","","8.934743881225586","18.15026473999023","10.3286714553833","3.464872360229492"
"NO2","ug/m3","18.07.2012","6.402696132659912","11.92042827606201","","10.02186298370361","20.27840614318848","9.598535537719727","1.625552177429199"
"NO2","ug/m3","19.07.2012","10.18041038513184","33.35673141479492","","15.16754627227783","47.07472610473633","30.02446365356445","9.635083198547363"
"NO2","ug/m3","20.07.2012","12.07692527770996","41.16367721557617","","24.71331405639648","58.59091949462891","35.60678482055664","6.264241218566895"
"NO2","ug/m3","21.07.2012","11.0727710723877","35.63735198974609","","21.8670539855957","47.48355484008789","29.7669563293457","5.371963024139404"
"NO2","ug/m3","22.07.2012","8.927017211914062","16.4168586730957","","10.37442970275879","","11.89452362060547","6.294819355010986"
"NO2","ug/m3","23.07.2012","7.537585258483887","18.48905754089355","","12.34825038909912","","15.94715309143066","4.770778179168701"
"NO2","ug/m3","24.07.2012","6.751632213592529","22.27318572998047","","13.25712776184082","40.67382431030273","19.73232650756836","6.453704357147217"
"NO2","ug/m3","25.07.2012","6.958968639373779","18.63572311401367","","17.66971015930176","34.60510635375977","12.86122035980225","2.009186029434204"
"NO2","ug/m3","26.07.2012","8.713443756103516","14.96214199066162","","9.869786262512207","24.17898178100586","14.152587890625","4.256118297576904"
"NO2","ug/m3","27.07.2012","6.855264186859131","16.66703414916992","","13.91748237609863","31.39736557006836","16.98153114318848","2.932406425476074"
"NO2","ug/m3","28.07.2012","8.954578399658203","21.16768836975098","","14.96756935119629","44.06837844848633","23.09114646911621","2.991523742675781"
"NO2","ug/m3","29.07.2012","8.29069709777832","33.83287811279297","","18.80037307739258","53.96706008911133","32.27383422851562","4.515793323516846"
"NO2","ug/m3","30.07.2012","10.72302436828613","25.96341323852539","","14.31144428253174","37.69391632080078","19.80681037902832","5.287781715393066"
"NO2","ug/m3","31.07.2012","8.744762420654297","19.48225021362305","","14.07266616821289","28.07390213012695","16.87230682373047","6.545354843139648"
"NO2","ug/m3","01.08.2012","7.503469467163086","19.49276351928711","","14.18911552429199","32.60063171386719","16.7763843536377",""
"NO2","ug/m3","02.08.2012","11.61213111877441","29.69183540344238","","20.01140594482422","50.1639518737793","30.90468788146973","4.43701171875"
"NO2","ug/m3","03.08.2012","10.56128311157227","38.36623382568359","","22.48468971252441","63.82561874389648","37.72891998291016","7.281289577484131"
"NO2","ug/m3","04.08.2012","9.864493370056152","34.26801300048828","","23.2607593536377","57.89195251464844","31.82631301879883","4.530118942260742"
"NO2","ug/m3","05.08.2012","9.099587440490723","28.04067993164062","","22.72505760192871","55.44053268432617","27.51152229309082","5.757781982421875"
"NO2","ug/m3","06.08.2012","11.76028823852539","43.99435043334961","","30.46661186218262","64.76296997070312","46.33181762695312","9.423163414001465"
"NO2","ug/m3","07.08.2012","13.5392484664917","38.39083099365234","","20.08448600769043","57.24645614624023","42.9390754699707","5.224274158477783"
"NO2","ug/m3","08.08.2012","10.87542724609375","17.92512130737305","","11.49564170837402","30.41866493225098","20.31427764892578","3.722222566604614"
"NO2","ug/m3","09.08.2012","12.23962116241455","20.90082740783691","","15.48344993591309","35.91233825683594","18.4002857208252","4.664552211761475"
"NO2","ug/m3","10.08.2012","9.466833114624023","25.50784873962402","","20.64505195617676","41.12050247192383","25.15395927429199","4.482757091522217"
"NO2","ug/m3","11.08.2012","6.506342887878418","14.22676563262939","","12.20432949066162","27.57531929016113","14.4808177947998","6.094045639038086"
"NO2","ug/m3","12.08.2012","4.895515918731689","7.189262866973877","","8.016660690307617","13.4251708984375","8.760912895202637","2.080726385116577"
"NO2","ug/m3","13.08.2012","11.91136360168457","12.46486568450928","","12.62355899810791","32.91876220703125","18.37108612060547","1.725059509277344"
"NO2","ug/m3","14.08.2012","13.80400466918945","22.90897369384766","","17.46305847167969","44.32293319702148","25.68427848815918","1.735350012779236"
"NO2","ug/m3","15.08.2012","15.4676685333252","18.49213218688965","","18.16423225402832","41.57433700561523","25.64901542663574","1.933344960212708"
"NO2","ug/m3","16.08.2012","14.99127197265625","32.19437026977539","","26.25810432434082","53.50411224365234","39.78620910644531","2.639117956161499"
"NO2","ug/m3","17.08.2012","14.11985492706299","24.07029342651367","","21.48023986816406","57.28303909301758","29.37779998779297","3.667933464050293"
"NO2","ug/m3","18.08.2012","12.60199737548828","30.66426658630371","","17.45515632629395","51.23215484619141","32.32136917114258","7.662125110626221"
"NO2","ug/m3","19.08.2012","12.41548156738281","22.77532768249512","","18.44721031188965","46.46900939941406","24.34969711303711","5.270620822906494"
"NO2","ug/m3","20.08.2012","15.14962768554688","39.045654296875","","26.0763111114502","60.69129180908203","39.86618804931641","5.536691665649414"
"NO2","ug/m3","21.08.2012","12.62624168395996","44.99863815307617","","28.14521408081055","58.34480667114258","39.41091156005859","8.685101509094238"
"NO2","ug/m3","22.08.2012","14.46039962768555","42.9653434753418","","31.43387031555176","67.15058898925781","48.10841369628906","7.89454174041748"
"NO2","ug/m3","23.08.2012","17.54318237304688","49.03573226928711","","31.38801193237305","77.81107330322266","59.60305023193359","5.303228855133057"
"NO2","ug/m3","24.08.2012","15.639892578125","56.59133911132812","","29.74026298522949","74.77885437011719","56.35770034790039","8.199800491333008"
"NO2","ug/m3","25.08.2012","12.91765117645264","41.26564025878906","","26.45167541503906","61.80520248413086","37.84879302978516","4.667831420898438"
"NO2","ug/m3","26.08.2012","11.69611930847168","37.64682388305664","","23.92995643615723","59.03753280639648","28.78911590576172","3.580682992935181"
"NO2","ug/m3","27.08.2012","12.49563121795654","11.95698547363281","","9.239545822143555","12.92440986633301","10.69373989105225","2.367468595504761"
"NO2","ug/m3","28.08.2012","11.88055324554443","11.84268665313721","","11.06583499908447","20.76980018615723","12.73997688293457","1.657906293869019"
"NO2","ug/m3","29.08.2012","16.43379783630371","41.20479202270508","","20.2515697479248","53.44232559204102","40.35250091552734","7.828210830688477"
"NO2","ug/m3","30.08.2012","15.05691623687744","47.82380294799805","","30.27908515930176","71.24308776855469","49.18219757080078","10.19745063781738"
"NO2","ug/m3","31.08.2012","13.03592395782471","35.8885498046875","","28.06307220458984","64.41403198242188","35.15621185302734","5.629025459289551"
"NO2","ug/m3","01.09.2012","10.43974685668945","25.7916431427002","","16.37137603759766","48.96020889282227","19.18980407714844","4.052756786346436"
"NO2","ug/m3","02.09.2012","7.414564609527588","16.33075332641602","","12.00898361206055","40.75347900390625","13.03860473632812","2.23965048789978"
"NO2","ug/m3","03.09.2012","10.8958568572998","27.36248016357422","","21.04950332641602","49.0784912109375","20.25982856750488","3.098271131515503"
"NO2","ug/m3","04.09.2012","11.77370357513428","29.5156078338623","","20.60445785522461","51.3393669128418","26.20620727539062","6.725288391113281"
"NO2","ug/m3","05.09.2012","13.59018993377686","37.61970520019531","","27.00930976867676","65.40370178222656","35.88648986816406","7.388704299926758"
"NO2","ug/m3","06.09.2012","12.67057991027832","26.04313659667969","","20.31974983215332","38.41849517822266","21.54169464111328","6.022420406341553"
"NO2","ug/m3","07.09.2012","8.387934684753418","8.195578575134277","","9.673189163208008","15.63888168334961","8.935759544372559","3.912838935852051"
"NO2","ug/m3","08.09.2012","11.41385841369629","13.35428142547607","","9.87155818939209","16.57167434692383","11.91653060913086","2.630843162536621"
"NO2","ug/m3","09.09.2012","12.71522903442383","25.72151374816895","","21.01748847961426","48.29245376586914","28.29589462280273","2.695213556289673"
"NO2","ug/m3","10.09.2012","14.66370964050293","34.0511360168457","","25.64699745178223","60.8994140625","26.97711181640625","3.211049556732178"
"NO2","ug/m3","11.09.2012","10.49201965332031","21.29482841491699","","19.65531539916992","37.39973449707031","17.58234024047852","2.652844429016113"
"NO2","ug/m3","12.09.2012","13.83379364013672","30.04665374755859","","19.36406707763672","45.89620971679688","22.9730052947998","5.926492691040039"
"NO2","ug/m3","13.09.2012","15.50303745269775","42.0544548034668","","26.46706581115723","61.93624877929688","30.13953018188477","7.014001846313477"
"NO2","ug/m3","14.09.2012","14.90059375762939","43.53269958496094","","34.87850189208984","57.80960083007812","42.42172622680664","4.363672256469727"
"NO2","ug/m3","15.09.2012","14.36228275299072","30.06926155090332","","19.5444278717041","35.41864013671875","28.74700736999512","2.817927598953247"
"NO2","ug/m3","16.09.2012","9.174571990966797","19.81775665283203","","12.8957347869873","28.67349243164062","21.80981063842773","7.288519382476807"
"NO2","ug/m3","17.09.2012","6.960656642913818","33.79761505126953","","18.7862720489502","40.98604583740234","30.79980659484863","11.26773262023926"
"NO2","ug/m3","18.09.2012","7.621753215789795","36.13301086425781","","19.77035713195801","46.47888565063477","31.70090866088867","5.734285831451416"
"NO2","ug/m3","19.09.2012","10.92915916442871","37.19100570678711","","23.0225715637207","47.79072189331055","33.61561584472656","8.062438011169434"
"NO2","ug/m3","20.09.2012","10.79993152618408","23.0866813659668","","17.02223777770996","29.22346687316895","22.85525894165039","4.851409435272217"
"NO2","ug/m3","21.09.2012","11.14737033843994","7.560771465301514","","6.87885046005249","14.75103950500488","8.35860538482666","1.595651507377625"
"NO2","ug/m3","22.09.2012","18.09791564941406","23.98455429077148","","18.3818244934082","43.75736236572266","29.76300621032715","1.330288290977478"
"NO2","ug/m3","23.09.2012","18.27396011352539","38.63246917724609","","29.29338073730469","57.61054611206055","48.06680297851562","2.327365159988403"
"NO2","ug/m3","24.09.2012","22.76332473754883","65.73407745361328","","37.64461135864258","80.17537689208984","64.47022247314453","5.529049873352051"
"NO2","ug/m3","25.09.2012","25.51103401184082","56.91527557373047","","39.93753433227539","75.40486907958984","64.70875549316406","1.704837322235107"
"NO2","ug/m3","26.09.2012","27.84371376037598","36.82321166992188","","28.75209617614746","68.54598236083984","43.26210403442383","3.821176528930664"
"NO2","ug/m3","27.09.2012","22.29085922241211","60.45982360839844","","38.83350372314453","84.52767181396484","68.23021697998047","4.866336345672607"
"NO2","ug/m3","28.09.2012","24.41529846191406","53.7540397644043","","39.24135971069336","80.07448577880859","64.48785400390625","5.252588272094727"
"NO2","ug/m3","29.09.2012","22.7535285949707","61.51289367675781","","34.16968536376953","81.17281341552734","71.08502960205078","8.582103729248047"
"NO2","ug/m3","30.09.2012","18.82254409790039","44.88921737670898","","33.73769760131836","73.33603668212891","47.65292739868164","4.523489952087402"
"NO2","ug/m3","01.10.2012","17.15560150146484","36.50254058837891","","25.72478485107422","59.91664886474609","38.41078567504883","3.907805442810059"
"NO2","ug/m3","02.10.2012","19.4438419342041","57.15409088134766","","29.96932792663574","68.79173278808594","60.57925033569336","7.470564842224121"
"NO2","ug/m3","03.10.2012","18.41831207275391","20.96724700927734","","17.91879653930664","40.70638275146484","26.15422630310059","4.189465045928955"
"NO2","ug/m3","04.10.2012","17.38535499572754","20.41707229614258","","14.00589084625244","30.67326164245605","27.0438346862793","3.139780044555664"
"NO2","ug/m3","05.10.2012","20.96180534362793","44.94169998168945","","22.52058792114258","54.36674118041992","44.53666687011719","2.757075548171997"
"NO2","ug/m3","06.10.2012","18.6973705291748","53.39153289794922","","36.17311477661133","68.90665435791016","61.4169807434082","5.758790016174316"
"NO2","ug/m3","07.10.2012","18.41635704040527","36.66898727416992","","27.75706481933594","57.03694152832031","45.76608657836914","4.559597969055176"
"NO2","ug/m3","08.10.2012","15.54160499572754","10.75375652313232","","8.64983081817627","19.75714492797852","13.09524250030518","2.196237564086914"
"NO2","ug/m3","09.10.2012","17.43317985534668","47.83424377441406","","26.30823135375977","53.52943801879883","49.05515289306641","10.07930755615234"
"NO2","ug/m3","10.10.2012","35.84197616577148","53.24685668945312","","37.13253784179688","68.28885650634766","62.904296875","5.514902114868164"
"NO2","ug/m3","11.10.2012","32.58474349975586","41.51332855224609","","23.14564895629883","52.97378158569336","43.27444458007812","6.606151580810547"
"NO2","ug/m3","12.10.2012","29.12186431884766","50.10761642456055","","29.37858581542969","61.947021484375","51.27348709106445","4.348701477050781"
"NO2","ug/m3","13.10.2012","23.98301124572754","38.9582405090332","","23.69722366333008","49.94967269897461","39.12353897094727","2.789291858673096"
"NO2","ug/m3","14.10.2012","18.8910961151123","28.02119064331055","","20.1909122467041","41.47917938232422","31.3062858581543","1.483945608139038"
"NO2","ug/m3","15.10.2012","20.98363876342773","41.52555847167969","","26.34725952148438","46.91289138793945","40.86102294921875","1.762421488761902"
"NO2","ug/m3","16.10.2012","20.77646255493164","30.80101013183594","","18.7098503112793","40.02553558349609","29.66545867919922","2.014051198959351"
"NO2","ug/m3","17.10.2012","21.20793151855469","24.27759170532227","","19.16463470458984","37.29056549072266","27.45220756530762","1.57505989074707"
"NO2","ug/m3","18.10.2012","30.16007041931152","61.71566390991211","","33.07206344604492","74.62432861328125","70.03460693359375","8.329002380371094"
"NO2","ug/m3","19.10.2012","36.23430633544922","60.58763122558594","","45.55861663818359","80.22305297851562","73.45704650878906","9.056893348693848"
"NO2","ug/m3","20.10.2012","29.61916351318359","44.47820281982422","","26.14884757995605","66.48218536376953","52.49555969238281","6.425405979156494"
"NO2","ug/m3","21.10.2012","26.16863250732422","34.69090270996094","","15.67736530303955","45.28147125244141","36.49269866943359","6.784152507781982"
"NO2","ug/m3","22.10.2012","27.10850143432617","41.80276870727539","","24.58072662353516","49.85765075683594","42.01787185668945","8.301092147827148"
"NO2","ug/m3","23.10.2012","30.10515022277832","43.97639083862305","","25.84132385253906","51.54465484619141","41.32680892944336","7.60656213760376"
"NO2","ug/m3","24.10.2012","32.24729537963867","53.21487045288086","","33.52846908569336","62.1784553527832","55.75423812866211","7.526653289794922"
"NO2","ug/m3","25.10.2012","37.77583694458008","62.27434158325195","","47.91720581054688","82.74057769775391","75.61874389648438","6.602899074554443"
"NO2","ug/m3","26.10.2012","34.46291732788086","60.49857711791992","","48.8005485534668","69.55881500244141","64.97318267822266","2.50568962097168"
