,location,type,value,date,season
9133,Хиподрума,PM10,44.40373229980469,02.03.2015,winter
9134,Копитото,PM10,9.733264923095703,02.03.2015,winter
9135,Дружба,PM10,15.066808700561518,03.03.2015,winter
9136,Павлово,PM10,9.136456489562988,03.03.2015,winter
9137,Надежда,PM10,13.88729190826416,03.03.2015,winter
9138,Орлов мост,PM10,12.818936347961431,03.03.2015,winter
9139,Хиподрума,PM10,10.706342697143551,03.03.2015,winter
9140,Копитото,PM10,7.065126419067383,03.03.2015,winter
9141,Дружба,PM10,30.86073112487793,04.03.2015,winter
9142,Павлово,PM10,33.941146850585945,04.03.2015,winter
9143,Надежда,PM10,27.12380981445312,04.03.2015,winter
9144,Орлов мост,PM10,32.72076797485352,04.03.2015,winter
9145,Хиподрума,PM10,20.32589912414551,04.03.2015,winter
9146,Копитото,PM10,11.61776351928711,04.03.2015,winter
9147,Дружба,PM10,27.32321739196777,05.03.2015,winter
9148,Павлово,PM10,21.77886581420898,05.03.2015,winter
9149,Надежда,PM10,25.17516326904297,05.03.2015,winter
9150,Орлов мост,PM10,37.15666580200195,05.03.2015,winter
9151,Хиподрума,PM10,22.14775848388672,05.03.2015,winter
9152,Копитото,PM10,15.63988208770752,05.03.2015,winter
9153,Дружба,PM10,18.95987701416016,06.03.2015,winter
9154,Павлово,PM10,16.324041366577152,06.03.2015,winter
9155,Надежда,PM10,11.22885799407959,06.03.2015,winter
9156,Орлов мост,PM10,21.38620376586914,06.03.2015,winter
9157,Хиподрума,PM10,18.74041366577148,06.03.2015,winter
9158,Копитото,PM10,3.586376190185547,06.03.2015,winter
9159,Дружба,PM10,12.35090827941895,07.03.2015,winter
9160,Павлово,PM10,9.201441764831543,07.03.2015,winter
9161,Надежда,PM10,11.14772033691406,07.03.2015,winter
9162,Орлов мост,PM10,19.901470184326172,07.03.2015,winter
9163,Хиподрума,PM10,10.60960006713867,07.03.2015,winter
9164,Копитото,PM10,1.82151997089386,07.03.2015,winter
9165,Дружба,PM10,15.8025074005127,08.03.2015,winter
9166,Павлово,PM10,15.810262680053711,08.03.2015,winter
9167,Надежда,PM10,19.32913970947266,08.03.2015,winter
9168,Орлов мост,PM10,26.57683372497559,08.03.2015,winter
9169,Хиподрума,PM10,17.593852996826172,08.03.2015,winter
9170,Копитото,PM10,3.044771909713745,08.03.2015,winter
9171,Дружба,PM10,23.75101280212402,09.03.2015,winter
9172,Павлово,PM10,19.60214233398438,09.03.2015,winter
9173,Надежда,PM10,23.17330932617188,09.03.2015,winter
9174,Орлов мост,PM10,35.87187194824219,09.03.2015,winter
9175,Хиподрума,PM10,22.31574630737305,09.03.2015,winter
9176,Копитото,PM10,7.798506736755371,09.03.2015,winter
9177,Дружба,PM10,38.35002517700195,10.03.2015,winter
9178,Павлово,PM10,49.311195373535156,10.03.2015,winter
9179,Надежда,PM10,34.263381958007805,10.03.2015,winter
9180,Орлов мост,PM10,52.48348617553711,10.03.2015,winter
9181,Хиподрума,PM10,43.1572265625,10.03.2015,winter
9182,Копитото,PM10,10.72812080383301,10.03.2015,winter
9183,Дружба,PM10,45.87349319458008,11.03.2015,winter
9184,Павлово,PM10,57.28085327148438,11.03.2015,winter
9185,Надежда,PM10,33.521713256835945,11.03.2015,winter
9186,Орлов мост,PM10,56.62170028686523,11.03.2015,winter
9187,Хиподрума,PM10,54.45587921142578,11.03.2015,winter
9188,Копитото,PM10,11.97013187408447,11.03.2015,winter
9189,Дружба,PM10,34.77515411376953,12.03.2015,winter
9190,Павлово,PM10,39.00566864013672,12.03.2015,winter
9191,Надежда,PM10,28.15699768066406,12.03.2015,winter
9192,Орлов мост,PM10,39.34612274169922,12.03.2015,winter
9193,Хиподрума,PM10,38.98353576660156,12.03.2015,winter
9194,Копитото,PM10,10.31252288818359,12.03.2015,winter
9195,Дружба,PM10,26.20385551452637,13.03.2015,winter
9196,Павлово,PM10,25.54549407958984,13.03.2015,winter
9197,Надежда,PM10,19.67317199707031,13.03.2015,winter
9198,Орлов мост,PM10,22.59198760986328,13.03.2015,winter
9199,Хиподрума,PM10,22.87629699707031,13.03.2015,winter
9200,Копитото,PM10,12.765024185180659,13.03.2015,winter
9201,Дружба,PM10,35.63600540161133,14.03.2015,winter
9202,Павлово,PM10,39.19771957397461,14.03.2015,winter
9203,Надежда,PM10,25.33469390869141,14.03.2015,winter
9204,Орлов мост,PM10,38.51443862915039,14.03.2015,winter
9205,Хиподрума,PM10,33.59521102905273,14.03.2015,winter
9206,Копитото,PM10,39.88121032714844,14.03.2015,winter
9207,Дружба,PM10,30.23054122924805,15.03.2015,winter
9208,Павлово,PM10,49.16299438476562,15.03.2015,winter
9209,Надежда,PM10,27.64033317565918,15.03.2015,winter
9210,Орлов мост,PM10,41.02634048461914,15.03.2015,winter
9211,Хиподрума,PM10,38.28303909301758,15.03.2015,winter
9212,Копитото,PM10,9.836645126342773,15.03.2015,winter
9213,Дружба,PM10,41.99687957763672,16.03.2015,winter
9214,Павлово,PM10,41.95781326293945,16.03.2015,winter
9215,Надежда,PM10,35.55551528930664,16.03.2015,winter
9216,Орлов мост,PM10,48.20223617553711,16.03.2015,winter
9217,Хиподрума,PM10,36.91258239746094,16.03.2015,winter
9218,Копитото,PM10,57.08538055419922,16.03.2015,winter
9219,Дружба,PM10,43.95019149780273,17.03.2015,winter
9220,Павлово,PM10,33.908824920654304,17.03.2015,winter
9221,Надежда,PM10,38.31543350219727,17.03.2015,winter
9222,Орлов мост,PM10,48.84597396850586,17.03.2015,winter
9223,Хиподрума,PM10,37.56989288330078,17.03.2015,winter
9224,Копитото,PM10,9.54261875152588,17.03.2015,winter
9225,Дружба,PM10,29.91213989257812,18.03.2015,winter
9226,Павлово,PM10,43.398536682128906,18.03.2015,winter
9227,Надежда,PM10,32.75168228149414,18.03.2015,winter
9228,Орлов мост,PM10,38.84856414794922,18.03.2015,winter
9229,Хиподрума,PM10,29.70519256591797,18.03.2015,winter
9230,Копитото,PM10,17.25590324401855,18.03.2015,winter
9231,Дружба,PM10,34.18486785888672,19.03.2015,winter
9232,Павлово,PM10,48.76825332641602,19.03.2015,winter
9233,Надежда,PM10,38.32060241699219,19.03.2015,winter
9234,Орлов мост,PM10,50.32336044311523,19.03.2015,winter
9235,Хиподрума,PM10,47.29836654663086,19.03.2015,winter
9236,Копитото,PM10,25.23291969299316,19.03.2015,winter
9237,Дружба,PM10,26.26807594299316,20.03.2015,winter
9238,Павлово,PM10,27.32588386535645,20.03.2015,winter
9239,Надежда,PM10,22.74931144714355,20.03.2015,winter
9240,Орлов мост,PM10,27.2550048828125,20.03.2015,winter
9241,Хиподрума,PM10,22.31391143798828,20.03.2015,winter
9242,Копитото,PM10,5.3679680824279785,20.03.2015,winter
9243,Дружба,PM10,46.94086456298828,21.03.2015,spring
9244,Павлово,PM10,37.65491485595703,21.03.2015,spring
9245,Надежда,PM10,45.36520385742188,21.03.2015,spring
9246,Орлов мост,PM10,74.2057876586914,21.03.2015,spring
9247,Хиподрума,PM10,40.78432846069336,21.03.2015,spring
9248,Копитото,PM10,11.05206871032715,21.03.2015,spring
9249,Дружба,PM10,54.4026985168457,22.03.2015,spring
9250,Павлово,PM10,57.83269500732422,22.03.2015,spring
9251,Надежда,PM10,67.90481567382811,22.03.2015,spring
9252,Орлов мост,PM10,94.92345428466795,22.03.2015,spring
9253,Хиподрума,PM10,70.16928100585939,22.03.2015,spring
9254,Копитото,PM10,14.38229465484619,22.03.2015,spring
9255,Дружба,PM10,45.32681274414062,23.03.2015,spring
9256,Павлово,PM10,47.45401382446289,23.03.2015,spring
9257,Надежда,PM10,40.15341186523438,23.03.2015,spring
9258,Орлов мост,PM10,64.19761657714844,23.03.2015,spring
9259,Хиподрума,PM10,46.584922790527344,23.03.2015,spring
9260,Копитото,PM10,24.11929702758789,23.03.2015,spring
9261,Дружба,PM10,38.4393310546875,24.03.2015,spring
9262,Павлово,PM10,50.183021545410156,24.03.2015,spring
9263,Надежда,PM10,35.78155136108398,24.03.2015,spring
9264,Орлов мост,PM10,51.470619201660156,24.03.2015,spring
9265,Хиподрума,PM10,40.30662155151367,24.03.2015,spring
9266,Копитото,PM10,26.87554740905762,24.03.2015,spring
9267,Дружба,PM10,50.550498962402344,25.03.2015,spring
9268,Павлово,PM10,70.93309020996094,25.03.2015,spring
9269,Надежда,PM10,53.93675994873047,25.03.2015,spring
9270,Орлов мост,PM10,67.91995239257811,25.03.2015,spring
9271,Хиподрума,PM10,55.36397933959961,25.03.2015,spring
9272,Копитото,PM10,26.57104301452637,25.03.2015,spring
9273,Дружба,PM10,47.93376922607422,26.03.2015,spring
9274,Павлово,PM10,48.85519409179688,26.03.2015,spring
9275,Надежда,PM10,49.6344108581543,26.03.2015,spring
9276,Орлов мост,PM10,59.69521713256836,26.03.2015,spring
9277,Хиподрума,PM10,47.38138961791992,26.03.2015,spring
9278,Копитото,PM10,20.87396812438965,26.03.2015,spring
9279,Дружба,PM10,37.81843948364258,27.03.2015,spring
9280,Павлово,PM10,28.20195960998535,27.03.2015,spring
9281,Надежда,PM10,29.70892524719238,27.03.2015,spring
9282,Орлов мост,PM10,52.58953094482422,27.03.2015,spring
9283,Хиподрума,PM10,33.80916595458984,27.03.2015,spring
9284,Копитото,PM10,13.3481616973877,27.03.2015,spring
9285,Дружба,PM10,11.92316436767578,28.03.2015,spring
9286,Павлово,PM10,6.554677486419678,28.03.2015,spring
9287,Надежда,PM10,8.721972465515138,28.03.2015,spring
9288,Орлов мост,PM10,9.444430351257324,28.03.2015,spring
9289,Хиподрума,PM10,9.373296737670898,28.03.2015,spring
9290,Копитото,PM10,1.98861289024353,28.03.2015,spring
9291,Дружба,PM10,24.559185028076172,29.03.2015,spring
9292,Павлово,PM10,23.01119613647461,29.03.2015,spring
9293,Надежда,PM10,22.1473388671875,29.03.2015,spring
9294,Орлов мост,PM10,24.2105598449707,29.03.2015,spring
9295,Хиподрума,PM10,20.83289909362793,29.03.2015,spring
9296,Копитото,PM10,6.972398281097412,29.03.2015,spring
9297,Дружба,PM10,34.929576873779304,30.03.2015,spring
9298,Павлово,PM10,24.71164321899414,30.03.2015,spring
9299,Надежда,PM10,33.65268707275391,30.03.2015,spring
9300,Орлов мост,PM10,35.68600463867188,30.03.2015,spring
9301,Хиподрума,PM10,28.58124542236328,30.03.2015,spring
9302,Копитото,PM10,7.510786533355713,30.03.2015,spring
9303,Дружба,PM10,22.287700653076172,31.03.2015,spring
9304,Павлово,PM10,16.84869766235352,31.03.2015,spring
9305,Надежда,PM10,25.6010913848877,31.03.2015,spring
9306,Орлов мост,PM10,20.13586616516113,31.03.2015,spring
9307,Хиподрума,PM10,14.68152618408203,31.03.2015,spring
9308,Копитото,PM10,8.192292213439941,31.03.2015,spring
9309,Дружба,PM10,15.829782485961909,01.04.2015,spring
9310,Павлово,PM10,13.36471366882324,01.04.2015,spring
9311,Надежда,PM10,16.05735778808594,01.04.2015,spring
9312,Орлов мост,PM10,20.352497100830078,01.04.2015,spring
9313,Хиподрума,PM10,14.68513774871826,01.04.2015,spring
9314,Копитото,PM10,5.26544713973999,01.04.2015,spring
9315,Дружба,PM10,19.42122077941895,02.04.2015,spring
9316,Павлово,PM10,22.86361694335938,02.04.2015,spring
9317,Надежда,PM10,22.84567832946777,02.04.2015,spring
9318,Орлов мост,PM10,16.64477920532227,02.04.2015,spring
9319,Хиподрума,PM10,12.00339984893799,02.04.2015,spring
9320,Копитото,PM10,3.7164914608001713,02.04.2015,spring
9321,Дружба,PM10,18.22409439086914,03.04.2015,spring
9322,Павлово,PM10,11.233750343322749,03.04.2015,spring
9323,Надежда,PM10,20.94303894042969,03.04.2015,spring
9324,Орлов мост,PM10,16.77450752258301,03.04.2015,spring
9325,Хиподрума,PM10,14.013012886047358,03.04.2015,spring
9326,Копитото,PM10,5.6854681968688965,03.04.2015,spring
9327,Дружба,PM10,25.76154708862305,04.04.2015,spring
9328,Павлово,PM10,13.01120853424072,04.04.2015,spring
9329,Надежда,PM10,21.78924942016602,04.04.2015,spring
9330,Орлов мост,PM10,20.57543182373047,04.04.2015,spring
9331,Хиподрума,PM10,11.5095386505127,04.04.2015,spring
9332,Копитото,PM10,8.91021728515625,04.04.2015,spring
9333,Дружба,PM10,26.0835132598877,05.04.2015,spring
9334,Павлово,PM10,29.7502498626709,05.04.2015,spring
9335,Надежда,PM10,25.42110633850098,05.04.2015,spring
9336,Орлов мост,PM10,34.48726654052734,05.04.2015,spring
9337,Хиподрума,PM10,24.29449653625488,05.04.2015,spring
9338,Копитото,PM10,19.69091796875,05.04.2015,spring
9339,Дружба,PM10,16.54644775390625,06.04.2015,spring
9340,Павлово,PM10,20.51172637939453,06.04.2015,spring
9341,Надежда,PM10,15.725259780883789,06.04.2015,spring
9342,Орлов мост,PM10,18.90005874633789,06.04.2015,spring
9343,Хиподрума,PM10,17.48568916320801,06.04.2015,spring
9344,Копитото,PM10,3.206761360168457,06.04.2015,spring
9345,Дружба,PM10,16.85350608825684,07.04.2015,spring
9346,Павлово,PM10,17.27934646606445,07.04.2015,spring
9347,Надежда,PM10,16.72372245788574,07.04.2015,spring
9348,Орлов мост,PM10,16.69162178039551,07.04.2015,spring
9349,Хиподрума,PM10,15.25328540802002,07.04.2015,spring
9350,Копитото,PM10,1.971168637275696,07.04.2015,spring
9351,Дружба,PM10,26.66483497619629,08.04.2015,spring
9352,Павлово,PM10,22.28870010375977,08.04.2015,spring
9353,Надежда,PM10,25.48209953308105,08.04.2015,spring
9354,Орлов мост,PM10,30.2751522064209,08.04.2015,spring
9355,Хиподрума,PM10,22.11518859863281,08.04.2015,spring
9356,Копитото,PM10,8.135714530944824,08.04.2015,spring
9357,Дружба,PM10,32.315628051757805,09.04.2015,spring
9358,Павлово,PM10,28.69015693664551,09.04.2015,spring
9359,Надежда,PM10,32.23453140258789,09.04.2015,spring
9360,Орлов мост,PM10,37.119140625,09.04.2015,spring
9361,Хиподрума,PM10,27.62693977355957,09.04.2015,spring
9362,Копитото,PM10,15.766029357910162,09.04.2015,spring
9363,Дружба,PM10,29.38260650634766,10.04.2015,spring
9364,Павлово,PM10,30.978046417236328,10.04.2015,spring
9365,Надежда,PM10,34.40689468383789,10.04.2015,spring
9366,Орлов мост,PM10,44.95169067382812,10.04.2015,spring
9367,Хиподрума,PM10,30.69514656066895,10.04.2015,spring
9368,Копитото,PM10,13.31198120117188,10.04.2015,spring
9369,Дружба,PM10,28.69966888427734,11.04.2015,spring
9370,Павлово,PM10,34.232776641845696,11.04.2015,spring
9371,Надежда,PM10,35.78955078125,11.04.2015,spring
9372,Орлов мост,PM10,52.69665908813477,11.04.2015,spring
9373,Хиподрума,PM10,42.84036636352539,11.04.2015,spring
9374,Копитото,PM10,15.86344432830811,11.04.2015,spring
9375,Дружба,PM10,32.41414642333984,12.04.2015,spring
9376,Павлово,PM10,30.63945960998535,12.04.2015,spring
9377,Надежда,PM10,38.39638900756836,12.04.2015,spring
9378,Орлов мост,PM10,46.0493049621582,12.04.2015,spring
9379,Хиподрума,PM10,37.16520309448242,12.04.2015,spring
9380,Копитото,PM10,16.77412223815918,12.04.2015,spring
9381,Дружба,PM10,40.60292434692383,13.04.2015,spring
9382,Павлово,PM10,31.23371887207031,13.04.2015,spring
9383,Надежда,PM10,34.57567596435547,13.04.2015,spring
9384,Орлов мост,PM10,46.03427124023438,13.04.2015,spring
9385,Хиподрума,PM10,32.14369583129883,13.04.2015,spring
9386,Копитото,PM10,25.11401176452637,13.04.2015,spring
9387,Дружба,PM10,26.44312286376953,14.04.2015,spring
9388,Павлово,PM10,17.17720985412598,14.04.2015,spring
9389,Надежда,PM10,21.06936073303223,14.04.2015,spring
9390,Орлов мост,PM10,28.53210258483887,14.04.2015,spring
9391,Хиподрума,PM10,20.00017166137695,14.04.2015,spring
9392,Копитото,PM10,13.40125846862793,14.04.2015,spring
9393,Дружба,PM10,28.39579582214355,15.04.2015,spring
9394,Павлово,PM10,21.09321784973145,15.04.2015,spring
9395,Надежда,PM10,23.47194862365723,15.04.2015,spring
9396,Орлов мост,PM10,24.04052925109863,15.04.2015,spring
9397,Хиподрума,PM10,19.25588417053223,15.04.2015,spring
9398,Копитото,PM10,15.19524383544922,15.04.2015,spring
9399,Дружба,PM10,36.15580749511719,16.04.2015,spring
9400,Павлово,PM10,34.64484405517578,16.04.2015,spring
9401,Надежда,PM10,38.7607536315918,16.04.2015,spring
9402,Орлов мост,PM10,44.9613037109375,16.04.2015,spring
9403,Хиподрума,PM10,33.12865829467773,16.04.2015,spring
9404,Копитото,PM10,14.59713745117188,16.04.2015,spring
